ID	ParentID	SchemaID	Name	LongName	Description
1450	1449	2	Seizure-classification	Finding-property/Episode-property/Seizure-classification	Epileptic seizures are named using the current ILAE seizure classification (Fisher et al., 2017, Beniczky et al., 2017).
1451	1450	2	Motor-onset-seizure	Finding-property/Episode-property/Seizure-classification/Motor-onset-seizure	No description available
1452	1451	2	Myoclonic-motor-onset-seizure	Finding-property/Episode-property/Seizure-classification/Motor-onset-seizure/Myoclonic-motor-onset-seizure	No description available
1453	1451	2	Negative-myoclonic-motor-onset-seizure	Finding-property/Episode-property/Seizure-classification/Motor-onset-seizure/Negative-myoclonic-motor-onset-seizure	No description available
1454	1451	2	Clonic-motor-onset-seizure	Finding-property/Episode-property/Seizure-classification/Motor-onset-seizure/Clonic-motor-onset-seizure	No description available
1455	1451	2	Tonic-motor-onset-seizure	Finding-property/Episode-property/Seizure-classification/Motor-onset-seizure/Tonic-motor-onset-seizure	No description available
1456	1451	2	Atonic-motor-onset-seizure	Finding-property/Episode-property/Seizure-classification/Motor-onset-seizure/Atonic-motor-onset-seizure	No description available
1457	1451	2	Myoclonic-atonic-motor-onset-seizure	Finding-property/Episode-property/Seizure-classification/Motor-onset-seizure/Myoclonic-atonic-motor-onset-seizure	No description available
1458	1451	2	Myoclonic-tonic-clonic-motor-onset-seizure	Finding-property/Episode-property/Seizure-classification/Motor-onset-seizure/Myoclonic-tonic-clonic-motor-onset-seizure	No description available
1459	1451	2	Tonic-clonic-motor-onset-seizure	Finding-property/Episode-property/Seizure-classification/Motor-onset-seizure/Tonic-clonic-motor-onset-seizure	No description available
1460	1451	2	Automatism-motor-onset-seizure	Finding-property/Episode-property/Seizure-classification/Motor-onset-seizure/Automatism-motor-onset-seizure	No description available
1461	1451	2	Hyperkinetic-motor-onset-seizure	Finding-property/Episode-property/Seizure-classification/Motor-onset-seizure/Hyperkinetic-motor-onset-seizure	No description available
1462	1451	2	Epileptic-spasm-episode	Finding-property/Episode-property/Seizure-classification/Motor-onset-seizure/Epileptic-spasm-episode	No description available
1463	1450	2	Nonmotor-onset-seizure	Finding-property/Episode-property/Seizure-classification/Nonmotor-onset-seizure	No description available
1464	1463	2	Behavior-arrest-nonmotor-onset-seizure	Finding-property/Episode-property/Seizure-classification/Nonmotor-onset-seizure/Behavior-arrest-nonmotor-onset-seizure	No description available
1465	1463	2	Sensory-nonmotor-onset-seizure	Finding-property/Episode-property/Seizure-classification/Nonmotor-onset-seizure/Sensory-nonmotor-onset-seizure	No description available
1466	1463	2	Emotional-nonmotor-onset-seizure	Finding-property/Episode-property/Seizure-classification/Nonmotor-onset-seizure/Emotional-nonmotor-onset-seizure	No description available
1467	1463	2	Cognitive-nonmotor-onset-seizure	Finding-property/Episode-property/Seizure-classification/Nonmotor-onset-seizure/Cognitive-nonmotor-onset-seizure	No description available
1468	1463	2	Autonomic-nonmotor-onset-seizure	Finding-property/Episode-property/Seizure-classification/Nonmotor-onset-seizure/Autonomic-nonmotor-onset-seizure	No description available
1469	1450	2	Absence-seizure	Finding-property/Episode-property/Seizure-classification/Absence-seizure	No description available
1470	1469	2	Typical-absence-seizure	Finding-property/Episode-property/Seizure-classification/Absence-seizure/Typical-absence-seizure	No description available
1471	1469	2	Atypical-absence-seizure	Finding-property/Episode-property/Seizure-classification/Absence-seizure/Atypical-absence-seizure	No description available
1472	1469	2	Myoclonic-absence-seizure	Finding-property/Episode-property/Seizure-classification/Absence-seizure/Myoclonic-absence-seizure	No description available
1473	1469	2	Eyelid-myoclonia-absence-seizure	Finding-property/Episode-property/Seizure-classification/Absence-seizure/Eyelid-myoclonia-absence-seizure	No description available
1474	1449	2	Episode-phase	Finding-property/Episode-property/Episode-phase	The electroclinical findings (i.e., the seizure semiology and the ictal EEG) are divided in three phases: onset, propagation, and postictal.
1475	1474	2	Episode-phase-initial	Finding-property/Episode-property/Episode-phase/Episode-phase-initial	No description available
1476	1474	2	Episode-phase-subsequent	Finding-property/Episode-property/Episode-phase/Episode-phase-subsequent	No description available
1477	1474	2	Episode-phase-postictal	Finding-property/Episode-property/Episode-phase/Episode-phase-postictal	No description available
1478	1449	2	Seizure-semiology-manifestation	Finding-property/Episode-property/Seizure-semiology-manifestation	Semiology is described according to the ILAE Glossary of Descriptive Terminology for Ictal Semiology (Blume et al., 2001). Besides the name, the semiologic finding can also be characterized by the somatotopic modifier, laterality, body part and centricity. Uses Location-property tags.
1479	1478	2	Semiology-motor-manifestation	Finding-property/Episode-property/Seizure-semiology-manifestation/Semiology-motor-manifestation	No description available
1480	1479	2	Semiology-elementary-motor	Finding-property/Episode-property/Seizure-semiology-manifestation/Semiology-motor-manifestation/Semiology-elementary-motor	No description available
1481	1480	2	Semiology-motor-tonic	Finding-property/Episode-property/Seizure-semiology-manifestation/Semiology-motor-manifestation/Semiology-elementary-motor/Semiology-motor-tonic	A sustained increase in muscle contraction lasting a few seconds to minutes.
1482	1480	2	Semiology-motor-dystonic	Finding-property/Episode-property/Seizure-semiology-manifestation/Semiology-motor-manifestation/Semiology-elementary-motor/Semiology-motor-dystonic	Sustained contractions of both agonist and antagonist muscles producing athetoid or twisting movements, which, when prolonged, may produce abnormal postures.
1483	1480	2	Semiology-motor-epileptic-spasm	Finding-property/Episode-property/Seizure-semiology-manifestation/Semiology-motor-manifestation/Semiology-elementary-motor/Semiology-motor-epileptic-spasm	A sudden flexion, extension, or mixed extension flexion of predominantly proximal and truncal muscles that is usually more sustained than a myoclonic movement but not so sustained as a tonic seizure (i.e., about 1 s). Limited forms may occur: grimacing, head nodding. Frequent occurrence in clusters.
1484	1480	2	Semiology-motor-postural	Finding-property/Episode-property/Seizure-semiology-manifestation/Semiology-motor-manifestation/Semiology-elementary-motor/Semiology-motor-postural	Adoption of a posture that may be bilaterally symmetric or asymmetric (as in a fencing posture).
1485	1480	2	Semiology-motor-versive	Finding-property/Episode-property/Seizure-semiology-manifestation/Semiology-motor-manifestation/Semiology-elementary-motor/Semiology-motor-versive	A sustained, forced conjugate ocular, cephalic, and/or truncal rotation or lateral deviation from the midline.
1486	1480	2	Semiology-motor-clonic	Finding-property/Episode-property/Seizure-semiology-manifestation/Semiology-motor-manifestation/Semiology-elementary-motor/Semiology-motor-clonic	Myoclonus that is regularly repetitive, involves the same muscle groups, at a frequency of about 2 to 3 c/s, and is prolonged. Synonym: rhythmic myoclonus .
1487	1480	2	Semiology-motor-myoclonic	Finding-property/Episode-property/Seizure-semiology-manifestation/Semiology-motor-manifestation/Semiology-elementary-motor/Semiology-motor-myoclonic	Characterized by myoclonus. MYOCLONUS : sudden, brief (lower than 100 ms) involuntary single or multiple contraction(s) of muscles(s) or muscle groups of variable topography (axial, proximal limb, distal).
1488	1480	2	Semiology-motor-jacksonian-march	Finding-property/Episode-property/Seizure-semiology-manifestation/Semiology-motor-manifestation/Semiology-elementary-motor/Semiology-motor-jacksonian-march	Term indicating spread of clonic movements through contiguous body parts unilaterally.
1489	1480	2	Semiology-motor-negative-myoclonus	Finding-property/Episode-property/Seizure-semiology-manifestation/Semiology-motor-manifestation/Semiology-elementary-motor/Semiology-motor-negative-myoclonus	Characterized by negative myoclonus. NEGATIVE MYOCLONUS: interruption of tonic muscular activity for lower than 500 ms without evidence of preceding myoclonia.
1490	1480	2	Semiology-motor-tonic-clonic	Finding-property/Episode-property/Seizure-semiology-manifestation/Semiology-motor-manifestation/Semiology-elementary-motor/Semiology-motor-tonic-clonic	A sequence consisting of a tonic followed by a clonic phase. Variants such as clonic-tonic-clonic may be seen. Asymmetry of limb posture during the tonic phase of a GTC: one arm is rigidly extended at the elbow (often with the fist clenched tightly and flexed at the wrist), whereas the opposite arm is flexed at the elbow.
1491	1490	2	Semiology-motor-tonic-clonic-without-figure-of-four	Finding-property/Episode-property/Seizure-semiology-manifestation/Semiology-motor-manifestation/Semiology-elementary-motor/Semiology-motor-tonic-clonic/Semiology-motor-tonic-clonic-without-figure-of-four	No description available
1492	1490	2	Semiology-motor-tonic-clonic-with-figure-of-four-extension-left-elbow	Finding-property/Episode-property/Seizure-semiology-manifestation/Semiology-motor-manifestation/Semiology-elementary-motor/Semiology-motor-tonic-clonic/Semiology-motor-tonic-clonic-with-figure-of-four-extension-left-elbow	No description available
1493	1490	2	Semiology-motor-tonic-clonic-with-figure-of-four-extension-right-elbow	Finding-property/Episode-property/Seizure-semiology-manifestation/Semiology-motor-manifestation/Semiology-elementary-motor/Semiology-motor-tonic-clonic/Semiology-motor-tonic-clonic-with-figure-of-four-extension-right-elbow	No description available
1494	1480	2	Semiology-motor-astatic	Finding-property/Episode-property/Seizure-semiology-manifestation/Semiology-motor-manifestation/Semiology-elementary-motor/Semiology-motor-astatic	Loss of erect posture that results from an atonic, myoclonic, or tonic mechanism. Synonym: drop attack.
1495	1480	2	Semiology-motor-atonic	Finding-property/Episode-property/Seizure-semiology-manifestation/Semiology-motor-manifestation/Semiology-elementary-motor/Semiology-motor-atonic	Sudden loss or diminution of muscle tone without apparent preceding myoclonic or tonic event lasting greater or equal to 1 to 2 s, involving head, trunk, jaw, or limb musculature.
1496	1480	2	Semiology-motor-eye-blinking	Finding-property/Episode-property/Seizure-semiology-manifestation/Semiology-motor-manifestation/Semiology-elementary-motor/Semiology-motor-eye-blinking	No description available
1497	1480	2	Semiology-motor-other-elementary-motor	Finding-property/Episode-property/Seizure-semiology-manifestation/Semiology-motor-manifestation/Semiology-elementary-motor/Semiology-motor-other-elementary-motor	No description available
