PhysiologicalElectrodeID	PhysiologicalElectrodeTypeID	PhysiologicalElectrodeMaterialID	Name	Point3DID	Impedance	FilePath
1141	1	1	D21	117	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1142	1	1	D22	118	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1143	1	1	D23	119	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1144	1	1	D24	120	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1145	1	1	D25	121	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1146	1	1	D26	122	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1147	1	1	D27	123	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1148	1	1	D28	124	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1149	1	1	D29	125	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1150	1	1	D30	126	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1151	1	1	D31	127	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1152	1	1	D32	128	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT171/ses-V1/eeg/sub-OTT171_ses-V1_task-faceO_electrodes.tsv
1153	1	1	A1	1	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1154	1	1	A2	2	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1155	1	1	A3	3	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1156	1	1	A4	4	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1157	1	1	A5	5	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1158	1	1	A6	6	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1159	1	1	A7	7	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1160	1	1	A8	8	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1161	1	1	A9	9	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1162	1	1	A10	10	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1163	1	1	A11	11	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1164	1	1	A12	12	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1165	1	1	A13	13	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1166	1	1	A14	14	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1167	1	1	A15	15	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1168	1	1	A16	16	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1169	1	1	A17	17	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1170	1	1	A18	18	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1171	1	1	A19	19	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1172	1	1	A20	20	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1173	1	1	A21	21	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1174	1	1	A22	22	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1175	1	1	A23	23	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1176	1	1	A24	24	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1177	1	1	A25	25	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1178	1	1	A26	26	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1179	1	1	A27	27	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1180	1	1	A28	28	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1181	1	1	A29	29	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1182	1	1	A30	30	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1183	1	1	A31	31	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1184	1	1	A32	32	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1185	1	1	B1	33	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1186	1	1	B2	34	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1187	1	1	B3	35	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1188	1	1	B4	36	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1189	1	1	B5	37	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1190	1	1	B6	38	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1191	1	1	B7	39	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1192	1	1	B8	40	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1193	1	1	B9	41	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1194	1	1	B10	42	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1195	1	1	B11	43	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1196	1	1	B12	44	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1197	1	1	B13	45	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1198	1	1	B14	46	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1199	1	1	B15	47	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1200	1	1	B16	48	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1201	1	1	B17	49	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1202	1	1	B18	50	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1203	1	1	B19	51	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1204	1	1	B20	52	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1205	1	1	B21	53	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1206	1	1	B22	54	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1207	1	1	B23	55	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1208	1	1	B24	56	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1209	1	1	B25	57	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1210	1	1	B26	58	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1211	1	1	B27	59	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1212	1	1	B28	60	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1213	1	1	B29	61	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1214	1	1	B30	62	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1215	1	1	B31	63	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1216	1	1	B32	64	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1217	1	1	C1	65	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1218	1	1	C2	66	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1219	1	1	C3	67	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1220	1	1	C4	68	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1221	1	1	C5	69	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1222	1	1	C6	70	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1223	1	1	C7	71	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1224	1	1	C8	72	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1225	1	1	C9	73	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1226	1	1	C10	74	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1227	1	1	C11	75	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1228	1	1	C12	76	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1229	1	1	C13	77	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1230	1	1	C14	78	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1231	1	1	C15	79	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1232	1	1	C16	80	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1233	1	1	C17	81	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1234	1	1	C18	82	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1235	1	1	C19	83	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1236	1	1	C20	84	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1237	1	1	C21	85	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1238	1	1	C22	86	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1239	1	1	C23	87	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1240	1	1	C24	88	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1241	1	1	C25	89	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1242	1	1	C26	90	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1243	1	1	C27	91	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1244	1	1	C28	92	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1245	1	1	C29	93	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1246	1	1	C30	94	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1247	1	1	C31	95	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1248	1	1	C32	96	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1249	1	1	D1	97	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1250	1	1	D2	98	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1251	1	1	D3	99	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1252	1	1	D4	100	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1253	1	1	D5	101	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1254	1	1	D6	102	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1255	1	1	D7	103	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1256	1	1	D8	104	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1257	1	1	D9	105	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1258	1	1	D10	106	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1259	1	1	D11	107	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1260	1	1	D12	108	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1261	1	1	D13	109	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1262	1	1	D14	110	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1263	1	1	D15	111	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1264	1	1	D16	112	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1265	1	1	D17	113	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1266	1	1	D18	114	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1267	1	1	D19	115	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1268	1	1	D20	116	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1269	1	1	D21	117	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1270	1	1	D22	118	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1271	1	1	D23	119	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1272	1	1	D24	120	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1273	1	1	D25	121	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1274	1	1	D26	122	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1275	1	1	D27	123	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1276	1	1	D28	124	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1277	1	1	D29	125	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1278	1	1	D30	126	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1279	1	1	D31	127	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
1280	1	1	D32	128	\N	bids_imports/Face13_BIDSVersion_1.1.0/sub-OTT166/ses-V1/eeg/sub-OTT166_ses-V1_task-faceO_electrodes.tsv
